"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PERMITTED","PUC_NUM","SPECIAL_SIZING1","SPECIAL_SIZING2","SPECIAL_SIZING3","SPECIAL_SIZING4","TYPE_OF_CARRIER","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
"2015029204","03","99","311 CENTER ST","","MARTINS FERRY","OH","43935","HILL IDEALLEASE LLC","3048154957","080000","","","","","N","","","","","","N","","","","","","","","1","00735267","08"
"2015127519","03","6","200 E MARLEY RD","","KANSAS CITY","KS","66115","JACK COOPER TRANSPORT","8169834031","022700","","","","","N","","","","","","N","","A-99999999","","","","","","1","00064161","06"
"2015037540","02","99","4366 MT PLEASANT","","NORTH CANTON","OH","44720","DIST TECH","9999999999","","","","","","N","","","","","","N","","","","","","","","2","34648348","98"
"2015071288","02","1","6929 N LAKEWOOD AVE","","TULSA","OK","74117","EAN HOLDINGS LLC","4127873333","012300","","","","","N","","","","","","N","","","","","","","","1","00373674","03"
"2015129435","05","1","2100 W 21ST ST","","BROADVIEW","IL","60155","REAL TRUCKING NC","6468679859","800000","","","","","N","","","","","","N","","","","","","","","1","01637762","08"
"2015121923","02","6","215 MAGNOLIA STREET","","HOMESTEAD","PA","15120","BELLZ TRUCKING LLC","4124780444","","","","","","N","","","","","","N","","","","","","","","1","02446951","06"
"2015071415","05","99","3552 ROUTE 66","","EXPORT","PA","15632","A.D. WEAVER SERVICE INC","4123523233","","","","","","N","","","","","000000000","N","","","","","","","","1","","08"
"2015118453","02","1","501 SEMINOLE STREET","","LESTER","PA","19029","ALLSTATE CAREER","4128231818","032000","","","","","N","","","","","","N","","","","","","","","1","00916332","09"
"2015089789","02","1","6636 BUTLER ST","","PITTSBURGH","PA","15206","SEAN SCHLEGEL MAINTENANCE","4127807946","015000","","","","","N","","","","","","N","","","","","","","","2","","03"
"2015086829","02","1","240 BILMAR DR","","PITTSBURGH","PA","15205","TRU GREEN","8143974402","014500","","","","","N","","","","","","N","","","","","","","","1","00342305","03"
"2015008634","03","1","2900 GRANADA LN NORTH","","OAKDALE","MN","55128","DEDICATED LOGISTICS","6516315918","014000","","","","","N","","","","","","N","","","","","","","","2","00618375","08"
"2015050636","04","4","114 ALYSON DRIVE","","MCMURRAY","PA","15317","CASILLI CORP DBA CC HAULING","7249425578","073280","","","","","N","","","","","","N","","","","","","","","1","02407531","09"
"2015096893","02","8","13413 STATE RTE 422","","KITTANNING","PA","16201","AJ MYERS","4127937000","002600","","","","","N","","","","","","N","","A-00106393","","","","","","1","00281003","11"
