"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PERMITTED","PUC_NUM","SPECIAL_SIZING1","SPECIAL_SIZING2","SPECIAL_SIZING3","SPECIAL_SIZING4","TYPE_OF_CARRIER","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
"2020010551","02","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY COUN","4124422000","","","","","","N","","","","","","N","","9999999999","","","","","","2","","13"
"2020091289","02","99","951 BANKSVILLE RD","","PITTSBURGH","PA","15216","COFFEY CONTRACTING CO","4123411127","004522","","","","","N","","","","","","N","","","","","","","","2","00001603","02"
"2020046916","02","0","9416 DOCTOR PERRY RD","","IJAMSVILLE","MD","21751","DECISIVE COMMUNICATION","9999999999","","","","","","N","","","","","","","","999999999","","","","","","1","99999999","02"
"2020046916","02","0","109 DARK HOLLOW DR","","OAKMONT","PA","15139","FOLINO CONSTRUCTION","9999999999","","","","","","N","","","","","","N","","99999999","","","","","","2","99999999","02"
"2020078235","02","1","410 TERRY AVENUE N","","SEATTLE","WA","981095210","AMAZON","2062661000","999999","","","","","N","","","","","","N","","","","","","","","1","02881058","00"
"2020090575","02","1","3447E CARSON ST","","PITTSBURGH","PA","15203","MATCON DIAMOND INC","4124810280","026000","","","","","N","","","","","","N","","","","","","","","1","01924791","02"
"2020004340","02","8","5374 WILLIAM FLYNN HIGHWAY","","GIBSONIA","PA","15044","MONARK STUDENT TRANSPORTATION","7248983563","999999","","","","","N","","","","","","N","","","","","","","","2","00856887","12"
"2020011437","02","99","2235 BEAVER AVE.","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY COUN","4125665214","026000","","","","","N","","","","","","N","","A-00976060","","","","","","2","","13"
"2020108976","05","1","106 SANTA BARBARA ROAD","","SMITHTON","PA","15479","JASON D JOHN","7242175249","080000","","","","","N","","","","","","N","","","","","","","","2","00038111","06"
"2020053700","18","1","436 SAINT JOHN ST APT#1","436 SAINT JOHN ST APT#1","PORTLAND","ME","04102","EAST WAY TRANSPORT","2076327093","","","","","","","","","","","","N","","473313180","","","","","","2","02586904","06"
"2020053891","02","99","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","13"
"2020099328","03","7","111 CONNER LANE","","BELLE VERNON","PA","15012","COUNTY HAULING CORP","7249297694","999999","","","","","N","","","","","","N","","","","","","","","2","02572451","00"
"2020108472","02","1","2030 TIMBUK RD","","GRANVILLE","OH","43023","TIMBUK FARMS","6146220061","026000","","","","","N","","","","","","N","","","","","","","","1","01348371","03"
"2020002566","01","99","6200 ROLAND AVENUE","4670 SEYMOUR DRIVE MEDINA OH 4","CLEVELAND","OH","441271354","OLEG TRUCKING LLC","2167130331","080000","","","","","N","","","","","","","","","","","","","","2","01020015","08"
"2020109107","02","3","1558 MT PLEASANT CONNELL RD","","MOUNT PLEASANT","PA","15666","NATIONAL HYDROLICS, INC","7245479222","019500","","","","","N","","","","","","N","","","","","","","","2","01522868","03"
"2020060154","03","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY F ALLEGHENY COUNT","4122551385","026000","","","","","N","","","","","","N","","A-00976060","","","","","","2","","13"
"2020096448","02","1","1ST HANOVER ST.","","MARTINS FERRY","OH","43935","STONEY HOLLOW TIRE","7402961329","013500","","","","","N","","","","","","N","","","","","","","","1","00357136","03"
"2020031545","02","3","1211 PITT STREET","","WILKINSBURG","PA","15221","PEOPLES NATURAL GAS COMPANY","4122447151","010000","","","","","N","","","","","","N","","","","","","","","1","00216624","03"
"2020008991","02","0","18 E MCNUTT ST","","HOUSTON","PA","15432","RAYME HENDERSON","7243502107","","","","","","N","","","","","","N","","N/A","","","","","","1","00000N/A","00"
"2020018683","02","1","11171 PERRY HIGHWAY","","WEXFORD","PA","15090","EVENTIONEERS EVENT RENTAL LLC","4123250030","014000","","","","","N","","","","","","N","","","","","","","","1","02862612","03"
"2021001647","06","1","4747 MCLANE PARKWAY","","TEMPLE","TX","76504","MCLANE MFS FLEET INC","2547717424","080000","","","","","N","","","","","","N","","","","","","","","1","00917131","08"
"2020061420","99","0","2400 SAW MILL RUN BLVD","","PITTSBURGH","PA","15234","DR DRY INC","9999999999","011000","","","","","N","","","","","","N","","","","","","","","1","","02"
"2020061420","99","0","SAW MILL RUN BLVD","","PITTSBURGH","PA","15234","DR DRY INC","9999999999","011000","","","","","N","","","","","","N","","","","","","","","2","","02"
"2020066375","03","4","324 MAYFIELD AVE","","PITTSBURGH","PA","15601","MAYO TRUCKING","4122238585","073280","","","","","N","","","","","","N","","","","","","","","1","03162944","04"
"2020000617","05","3","P.O. BOX 795","","VANDERBILT","PA","154860795","DALE ASKEY","7246207124","","","","","","N","","","","","","","","","","","","","","2","03218194","06"
"2020025726","02","8","405 KEYSTONE DRIVE","","WARRENDALE","PA","16066","UPMC","4123026055","017500","","","","","N","","","","","","N","","","","","","","","1","02210798","10"
"2020087589","02","4","8911 OXON HILL ROAD","","FORT WASHINGTON","MD","207444704","DENISON LANDSCAPING","3015670210","026000","","","","","N","","","","","","N","","","","","","","","1","00427058","06"
"2020046046","05","1","6010 S NEW ENGLAND AVE","","CHICAGO","IL","60638","SV GROUP INC","7089450911","050000","","","","","N","","","","","","N","","KYU349968","","","","","","1","02455252","08"
"2020089880","01","1","714 EKASTOWN RD","","SARVER","PA","160559724","ACB TRANSIT INC","4128214000","000000","","","","","N","","","","","","N","","","","","","","","2","00000511","02"
"2021000851","99","7","123 UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","","","","","","","N","","","","","","","","2","99999999","99"
"2020008780","02","1","1 JOHN STREET","","MCKEES ROCKS","PA","15136","RED DIAMOND TRUCKING","4127788877","026000","","","","","N","","","","","","N","","","","","","","","2","01738977","03"
"2020037359","02","0","415 REBECCA STREET","","MCKEESPORT","PA","15132","SUN COACH LINES LLC","4128724936","000000","","","","","N","","","","","","N","","000000","","","","","","3","00000000","12"
"2020019389","02","8","400 HILLVUE LANE","","PITTSBURGH","PA","15237","NORTH ALLEGHENY SCHOOL DISTRICT","4123662100","","","","","","N","","","","","","","","","","","","","","2","01126131","12"
"2020077883","99","0","309 OLD CLAIRTON RD","","JEFFERSON HILLS","PA","15025","JOHN MCCANN","9999999999","014000","","","","","N","","","","","","N","","","","","","","","2","","02"
"2020089478","03","1","940 HIGH ST.,","","WORTHINGTON","OH","43085","FED EX","8665682233","080000","","","","","N","","","","","","N","","","","","","","","1","00265752","08"
"2020025620","02","0","714 EKASTOWN RD","","SARVER","PA","16055","ABC TRANSIT INC","4128289000","","","","","","N","","","","","","N","","","","","","","","1","","15"
"2020067316","05","99","195 GREENPOND ROAD","","ROCKAWAY","NJ","07866","IDS EXPRESS","8622219992","000999","","","","","N","","","","","","N","","","","","","","","2","02165823","08"
"2020006567","03","0","350 N ST. PAUL ST","","DALLAS","TX","75201","GREYHOUND LINES INC","2148498966","053000","","","","","N","","","","","","N","","","","","","","","2","00044110","13"
"2020051891","02","1","111 W JACKSON BLVD","","CHICAGO","IL","60604","DANIELS SHARPSMART INC","7347650423","026000","","","","","N","","","","","","N","","","","","","","","1","01295076","03"
"2020078966","99","0","311 N CRAIG ST #313","","PITTSBURGH","PA","15213","CRAIG DISTRIBUTING CO","9999999999","013200","","","","","N","","","","","","N","","","","","","","","3","","02"
"2020090618","02","1","1165 SANCTUARY PARKWAY","","ALPHARETTA","GA","30009","LEASE PLAN USA LT","4126649346","007200","","","","","N","","","","","","N","","","","","","","","2","00031410","03"
"2020108445","05","1","8712 MILL GROVE RD","","INDIAN TRAIL","NC","28079","10-4 LOGISTICS LLC","7042229028","080000","","","","","N","","","","","","N","","","","","","","","1","02879288","08"
"2020072185","02","8","KEYSTONE COMMONS","","PITTSBURGH","PA","15112","PRN TRANSIT SERVICE INC","9999999999","999999","","","","","N","","","","","","N","","","","","","","","1","","15"
"2020050202","05","3","126 N JEFFERSON ST","","KITTANNING","PA","16201","NORTHERN HOT SHOT SERVICES LLC","7245451032","080000","","","","","N","","","","","","N","","","","","","","","1","02299617","08"
"2020004276","02","99","4200 INDUSTRIAL BLVD","","ALIQUIPPA","PA","15001","PGT TRUCKING INC","7247283500","080000","","","","","N","","","","","","N","","","","","","","","1","00192897","06"
"2020001270","02","6","1825 LIVERPOOL ST","","PITTSBURGH","PA","15233","THE YELLOW CAB CO OF PGH","4123218100","","","","","","N","","","","","","N","","A49926","","","","","","2","00000246","02"
