"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PERMITTED","PUC_NUM","SPECIAL_SIZING1","SPECIAL_SIZING2","SPECIAL_SIZING3","SPECIAL_SIZING4","TYPE_OF_CARRIER","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
"2009035455","05","1","13515 OYSTER RD","","ALLIANCE","OH","44601","KUNTZMAN TRUCKING INC","8003629779","080000","","","","","N","","","","","","N","","","","","","","","2","00120684","08"
"2009057075","03","2","243 MARSHALL RD","","MCDONALD","OH","44437","ENVIRONMENTAL SPECIALISTS INC","3305300700","000000","","","","","N","","","","","","N","","","","","","","","1","00557236","03"
"2009023494","03","4","16 JES LANE","","MCDONALD","PA","15057","JED SERVICES INC","4127715555","073280","","","","","N","","","","","","N","","","","","","","","1","00674081","04"
"2009012264","02","8","1850 GILL HALL RD","","FINLEYVILLE","PA","15332","MATTHEWS BUS CO","4123315009","","","","","","N","","","","","","N","","A-00400121","","","","","","2","12545654","11"
"2009001761","02","1","971 BRIARSDALE ROAD","","HARRISBURG","PA","17109","RYDER TRUCK RENTAL","4126508560","026000","","","","","N","","","","","","N","","","","","","","","2","00677753","03"
"2009058060","03","99","1200 PENN AVE","","PITTSBURGH","PA","15222","TRANSTAR INC","4124694560","056000","","","","","N","","","","","","N","","","","","","","","1","00403638","09"
"2009121226","99","1","174 ONEIDA VALLEY RD","","BUTLER","PA","16001","HUNTER LEASE INC 7","4128414934","026000","","","","","N","","","","","","N","","","","","","","","2","00439866","05"
"2009017281","02","1","ROUTE 2","PO BOX 2343","CLARKSBURG","WV","26302","CENTRAL VAN STORAGE OF CHARLESTO","7243501677","308600","","","","","N","","","","","000011266","N","","A-00121979","","","","","","2","01243887","03"
"2009050415","05","1","ONE VALLEY DRIVE","","ASHLAND","OH","44805","VALLEY TRANSPORTATION","8002759807","080000","","","","","N","","","","","","N","","","","","","","","1","00265292","08"
"2009035648","02","8","1380 PITTSBURGH","","VALENCIA","PA","16059","MONARK STUDENT TRANSPORTATION","0000000000","000000","","","","","N","","","","","","N","","","","","","","","2","","11"
"2009043833","04","7","310 LEGER ROAD","","N HUNTINGDON","PA","15642","WASTE MANAGEMENT","7248646476","073280","","","","","N","","","","","","N","","","","","","","","1","00344050","04"
"2009043833","02","7","310 LEGER ROAD","","N HUNTINGDON","PA","15642","WASTE MANAGEMENT","7248646476","033000","","","","","N","","","","","","N","","","","","","","","2","00344050","03"
"2009043833","02","1","200 SCHOOL ROAD","","PITTSBURGH","PA","15239","PLUM BOROUGH SCHOOL DISTRICT","4127953600","014050","","","","","N","","","","","","N","","","","","","","","3","","03"
"2009110379","02","8","8 RIVER ROAD","","MCKEES ROCKS","PA","15136","COMMUNITY TRANSPORT INC","9999999999","999999","","","","","N","","","","","","N","","","","","","","","2","","11"
"2009069031","05","99","448 2ND S MILL","PO BOX 314","WEST ELIZABETH","PA","15088","RICHARD J GECSER JR & BETHEL MET","4123846090","080000","","","","","N","","","","","","N","","","","","","","","2","01618564","06"
"2009055659","04","8","350 NORTH SAINT PAUL ST","","DALLAS","TX","75201","GREYHOUND LINES INC","8004876996","050000","","","","","N","","","","","","N","","","","","","","","2","00044110","11"
"2009117235","02","8","345 6TH AVE","3RD FLOOR","PITTSBURGH","PA","15222","PORT AUTHORITY OF ALLEGHENY CO.","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","1","","11"
"2009090379","05","99","575 MOUNTAIN AVE","1045 HARDING CT IND IN","MURRY HILL","NJ","07974","LINDE GAS","3043871029","999999","0","","","","Y","1","","","","A-0099999","N","","A-00999999","","","","","","2","00117394","08"
"2009072902","04","2","213 EXECUTIVE DR","SUITE 300","CRANBERRY TWP","PA","16066","KOZIK BROTHERS INCE","7243217738","080000","","","","","N","","","","","","N","","","","","","","","1","00595946","06"
"2009033352","02","3","550 FIFTH STREET EXT.","","TRAFFORD","PA","15085","GELCO CORP","4123721219","026000","","","","","N","","","","","","N","","","","","","","","1","00648072","03"
"2009040632","02","8","5374 WILLIAM FLYNN HWY.","","GIBSONIA","PA","15044","MONARK STUDENT TRANSPORTATION CO","7244447766","","","","","","N","","","","","","N","","","","","","","","1","","11"
"2009092392","03","1","5201 W. 84TH ST.","","INDIANAPOLIS","IN","46268","GLOBAL RENTAL CO., INC","8004456295","999999","","","","","N","","","","","","N","","","","","","","","1","00431144","04"
"2009061906","04","8","345 SIXTH AVE","","PITTSBURGH","PA","15222","PORT AUTHORITY OF ALLEGHENY","4124422000","999999","","","","","N","","","","","","N","","A-00976060","","","","","","3","","11"
"2009020149","06","1","PO BOX 95002","","LAKELAND","FL","33804","FEDEX NATIONAL LTL INC","8004564545","080000","","","","","N","","","","","","N","","","","","","","","1","01535278","08"
"2010000442","05","1","2742 WAYNE HAVEN ST.","","FORT WAYNE","IN","46803","FED-EX GROUND PACKAGING SYSTEM I","8003116386","080000","","","","","N","","","","","","N","","","","","","","","1","00265752","08"
"2010030114","05","3","606 HARGROVE ST","","PITTSBURGH","PA","15226","CASTRIOTA METALS","4125715700","080000","","","","","N","","","","","","N","","","","","","","","2","00939551","06"
"2009040619","02","99","10990 ROE AVE","","OVELAND PARK","KS","66211","YELLOW FREIGHT","8009340204","008000","","","","","N","","","","","","N","","","","","","","","1","00071821","06"
"2009133314","03","4","2930 DUSS AVE","","AMBRIDGE","PA","15003","MYG ENTERPRISES INC DBA DIAMOND","0000000000","073280","","","","","N","","","","","","N","","A-00988888","","","","","","2","","05"
