"CRN","AGE","AIRBAG1","AIRBAG2","AIRBAG3","AIRBAG4","AIRBAG_PADS","DVR_LIC_STATE","DVR_PED_CONDITION","EJECTION_IND","EJECT_PATH_CD","EXTRIC_IND","INJ_SEVERITY","NON_MOTORIST","PERSON_NUM","PERSON_TYPE","RESTRAINT_HELMET","SEAT_POSITION","SEX","TRANSPORTED","TRANSPORTED_BY","UNIT_NUM","VULNERABLE_ROAD_USER"
"2009008933","22","","","","","0.0","PA","0.0","","","","3.0","0","1","1.0","99.0","","F","N","","1","0"
"2009008933","41","M","","","","8.0","PA","0.0","","","","2.0","0","1","1.0","3.0","","F","Y","","2","0"
"2009062455","18","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","","","1","0"
"2009062455","26","","","","","0.0","PA","0.0","","","","4.0","0","1","1.0","3.0","","F","","","2","0"
"2009042296","45","","","","","0.0","PA","9.0","","","","0.0","0","1","1.0","0.0","","M","N","","1","0"
"2009128556","60","","","","","9.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","N","","1","0"
"2009128556","24","","","","","9.0","PA","0.0","","","","4.0","0","2","1.0","3.0","","F","N","","2","0"
"2009128556","99","","","","","0.0","PA","0.0","","","","0.0","0","3","2.0","11.0","","M","N","","2","0"
"2009110323","42","","","","","99.0","PA","9.0","","","","0.0","0","1","1.0","99.0","","M","N","","1","0"
"2009110323","28","","","","","9.0","PA","0.0","","","","8.0","0","1","1.0","3.0","","M","N","","2","0"
"2009110323","28","","","","","9.0","PA","0.0","","","","8.0","0","2","2.0","3.0","","F","N","","2","0"
"2009116919","53","02","","","","8.0","MA","0.0","","","","3.0","0","1","1.0","3.0","","M","Y","","1","0"
"2009059036","20","03","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","N","","1","0"
"2009059036","54","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","N","","2","0"
"2009094455","34","M","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","N","","1","0"
"2009094455","25","M","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","N","","2","0"
"2009094455","28","M","","","","8.0","PA","0.0","","","","3.0","0","2","2.0","3.0","","F","Y","","2","0"
"2009094455","5","","","","","0.0","PA","0.0","","","","4.0","0","3","2.0","3.0","","F","N","","2","0"
"2009130855","26","M","","","","8.0","PA","6.0","","","","3.0","0","1","1.0","99.0","","M","Y","","1","0"
"2009130855","33","M","","","","8.0","PA","0.0","","","","3.0","0","1","1.0","3.0","","M","N","","2","0"
"2009130855","41","M","","","","8.0","PA","0.0","","","","8.0","0","2","2.0","3.0","","F","Y","","2","0"
"2009130855","1","M","","","","8.0","PA","0.0","","","","0.0","0","3","2.0","24.0","","F","Y","","2","0"
"2009119729","19","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","N","","1","0"
"2009119729","24","","","","","0.0","TX","0.0","","","","3.0","0","1","1.0","3.0","","M","Y","","2","0"
"2009010089","52","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","0.0","","M","","","1","0"
"2009010089","34","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","0.0","","M","N","","2","0"
"2009010089","53","","","","","0.0","PA","0.0","","","","0.0","0","2","2.0","0.0","","M","N","","2","0"
"2009010089","32","","","","","0.0","PA","0.0","","","","0.0","0","3","2.0","0.0","","F","N","","2","0"
"2009010089","99","","","","","0.0","PA","0.0","","","","0.0","0","4","2.0","0.0","","F","N","","2","0"
"2009010089","51","","","","","0.0","PA","0.0","","","","0.0","0","5","2.0","0.0","","F","N","","2","0"
"2009010089","99","","","","","0.0","PA","0.0","","","","0.0","0","6","2.0","0.0","","F","N","","2","0"
"2009010089","33","","","","","0.0","PA","0.0","","","","0.0","0","7","2.0","0.0","","M","N","","2","0"
"2009010089","99","","","","","0.0","PA","0.0","","","","0.0","0","8","2.0","0.0","","F","N","","2","0"
"2009010089","37","","","","","0.0","PA","0.0","","","","0.0","0","9","2.0","0.0","","F","N","","2","0"
"2009010089","99","","","","","0.0","PA","0.0","","","","0.0","0","10","2.0","0.0","","F","N","","2","0"
"2009117363","32","","","","","0.0","PA","4.0","","","","8.0","0","1","1.0","3.0","","M","","","1","0"
"2009014071","26","","","","","9.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","N","","1","0"
"2009014071","18","02","","","","8.0","PA","0.0","","","","3.0","0","1","1.0","1.0","","F","Y","","2","0"
"2009014071","17","02","","","","8.0","PA","0.0","","","","4.0","0","2","2.0","1.0","","M","Y","","2","0"
"2009014071","18","","","","","0.0","PA","0.0","","","","0.0","0","3","2.0","2.0","","F","N","","2","0"
"2009014071","19","","","","","0.0","PA","0.0","","","","4.0","0","4","2.0","2.0","","M","Y","","2","0"
"2009050493","17","M","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","N","","1","0"
"2009050493","79","M","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","N","","2","0"
"2009050493","99","M","","","","8.0","PA","0.0","","","","0.0","0","2","2.0","3.0","","F","N","","2","0"
"2009028901","64","","","","","99.0","PA","0.0","","","","4.0","0","1","1.0","3.0","","M","N","","1","0"
"2009053015","22","M","","","","8.0","PA","1.0","","","","3.0","0","1","1.0","99.0","","M","","","1","0"
"2009079400","50","","","","","0.0","PA","1.0","","","","8.0","0","1","1.0","3.0","","M","Y","","1","0"
"2009079400","36","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","N","","2","0"
"2009079400","11","","","","","0.0","PA","0.0","","","","0.0","0","2","2.0","3.0","","F","N","","2","0"
"2009079400","6","","","","","0.0","PA","0.0","","","","0.0","0","3","2.0","24.0","","F","N","","2","0"
"2009026132","27","","","","","99.0","PA","9.0","","","","9.0","0","1","1.0","99.0","","U","N","","2","0"
"2009111252","33","","","","","9.0","PA","0.0","","","","8.0","0","1","1.0","3.0","","F","Y","","1","0"
"2009111252","32","","","","","9.0","PA","0.0","","","","8.0","0","2","2.0","3.0","","F","","","1","0"
"2009111252","42","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","N","","2","0"
"2009091715","62","02","","","","8.0","PA","0.0","","","","4.0","0","1","1.0","0.0","","F","","","1","0"
"2009071756","21","","","","","99.0","PA","0.0","","","","0.0","0","1","1.0","99.0","","M","N","","1","0"
"2009071756","19","02","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","99.0","","F","N","","2","0"
"2009071756","53","","","","","99.0","PA","0.0","","","","0.0","0","1","1.0","99.0","","F","N","","3","0"
"2009042814","49","02","","","","8.0","PA","4.0","","","","0.0","0","1","1.0","3.0","","F","N","","1","0"
"2009042814","50","02","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","N","","2","0"
"2009128835","20","02","","","","8.0","PA","0.0","","","","3.0","0","1","1.0","3.0","","F","Y","","1","0"
"2009128835","19","03","","","","8.0","PA","0.0","","","","3.0","0","2","2.0","3.0","","F","Y","","1","0"
"2009128835","31","","","","","0.0","PA","0.0","","","","0.0","0","3","2.0","3.0","","F","N","","1","0"
"2009128835","29","","","","","0.0","PA","0.0","","","","3.0","0","4","2.0","3.0","","M","Y","","1","0"
"2010001943","69","M","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","N","","1","0"
"2010001943","29","M","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","N","","2","0"
"2010001943","56","M","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","N","","3","0"
"2010001943","20","M","","","","8.0","PA","0.0","","","","0.0","0","2","2.0","3.0","","M","N","","3","0"
"2010001943","1","M","","","","8.0","PA","0.0","","","","0.0","0","3","2.0","24.0","","M","N","","3","0"
"2009131833","18","02","","","","8.0","PA","0.0","","","","8.0","0","1","1.0","3.0","","M","Y","","1","0"
"2009131833","55","","","","","0.0","","","","","","0.0","0","2","8.0","0.0","","M","","","2","0"
"2009131833","46","","","","","0.0","","","","","","0.0","0","3","8.0","0.0","","M","","","3","0"
"2009105702","17","","","","","0.0","PA","0.0","","","","8.0","0","1","1.0","3.0","","F","N","","1","0"
"2009105702","44","","","","","0.0","PA","0.0","","","","0.0","0","2","2.0","3.0","","F","N","","1","0"
"2009105702","18","","","","","0.0","PA","0.0","","","","0.0","0","3","2.0","3.0","","M","N","","1","0"
"2009105702","21","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","N","","2","0"
"2009105702","54","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","N","","3","0"
"2009011519","29","","","","","9.0","PA","0.0","","","","3.0","0","1","1.0","3.0","","F","N","","1","0"
"2009011519","59","02","","","","8.0","PA","0.0","","","","3.0","0","1","1.0","3.0","","F","N","","2","0"
"2009099218","50","","","","","99.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","N","","1","0"
"2009099218","14","","","","","99.0","PA","0.0","","","","4.0","0","2","2.0","3.0","","M","N","","1","0"
"2009099218","15","","","","","99.0","PA","0.0","","","","4.0","0","3","2.0","3.0","","F","N","","1","0"
"2009085473","25","","","","","9.0","IL","0.0","","","","0.0","0","1","1.0","3.0","","M","N","","1","0"
"2009085473","1","","","","","0.0","IL","0.0","","","","0.0","0","2","2.0","24.0","","F","N","","1","0"
"2009085473","19","","","","","9.0","OH","0.0","","","","0.0","0","3","1.0","3.0","","F","N","","2","0"
"2009085473","50","M","","","","8.0","PA","0.0","","","","0.0","0","4","1.0","3.0","","M","N","","3","0"
"2009075893","21","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","N","","1","0"
"2009075893","26","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","N","","2","0"
"2009075893","21","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","N","","3","0"
"2009040236","18","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","","","1","0"
"2009040236","49","","","","","0.0","","0.0","","","","3.0","1","1","7.0","0.0","","F","","","2","1"
"2009025709","17","","","","","0.0","PA","1.0","","","","4.0","0","1","1.0","99.0","","M","N","","1","0"
"2009025709","19","","","","","0.0","PA","1.0","","","","8.0","0","2","2.0","99.0","","M","Y","","1","0"
"2009103692","46","","","","","0.0","OH","0.0","","","","0.0","0","1","1.0","1.0","","M","","","1","0"
"2009103692","45","","","","","0.0","OH","0.0","","","","0.0","0","2","2.0","1.0","","F","N","","1","0"
"2009103692","51","","","","","0.0","OH","0.0","","","","0.0","0","3","2.0","1.0","","F","N","","1","0"
"2009103692","65","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","1.0","","M","N","","2","0"
"2009082219","15","02","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","N","","1","0"
"2009016315","61","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","N","","1","0"
"2009016315","35","M","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","N","","2","0"
"2009031434","87","M","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","N","","1","0"
"2009040223","58","","","","","0.0","PA","1.0","","","","8.0","0","1","1.0","99.0","","M","","","1","0"
"2009077731","59","M","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","N","","1","0"
"2009077731","75","M","","","","8.0","PA","0.0","","","","0.0","0","2","2.0","3.0","","M","N","","1","0"
