"CRN","AGE","AIRBAG1","AIRBAG2","AIRBAG3","AIRBAG4","AIRBAG_PADS","DVR_LIC_STATE","DVR_PED_CONDITION","EJECTION_IND","EJECT_PATH_CD","EXTRIC_IND","INJ_SEVERITY","NON_MOTORIST","PERSON_NUM","PERSON_TYPE","RESTRAINT_HELMET","SEAT_POSITION","SEX","TRANSPORTED","TRANSPORTED_BY","UNIT_NUM","VULNERABLE_ROAD_USER"
"2021007489","22","","","","","0.0","PA","0.0","1","0","1","0.0","0","1","1.0","0.0","01","F","N","","1","0"
"2021007489","20","","","","","0.0","PA","0.0","1","0","1","0.0","0","2","2.0","3.0","03","F","N","","1","0"
"2021007489","39","","","","","0.0","PA","0.0","1","0","1","0.0","0","1","1.0","0.0","01","M","N","","2","0"
"2021123877","59","","","","","0.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","M","Y","00","1","0"
"2021123877","38","","","","","0.0","PA","0.0","0","0","0","8.0","0","1","1.0","3.0","01","M","Y","02","2","0"
"2021123877","37","","","","","0.0","PA","0.0","0","0","0","0.0","0","2","2.0","0.0","03","F","Y","00","2","0"
"2021123877","4","","","","","0.0","PA","0.0","0","0","0","0.0","0","3","2.0","22.0","04","M","Y","00","2","0"
"2021123877","6","","","","","0.0","PA","0.0","0","0","0","8.0","0","4","2.0","0.0","05","F","Y","02","2","0"
"2021123877","4","","","","","0.0","PA","0.0","0","0","0","0.0","0","5","2.0","3.0","06","M","Y","00","2","0"
"2021003737","27","","","","","0.0","PA","0.0","1","0","1","0.0","0","1","1.0","3.0","01","F","N","","1","0"
"2021003737","34","","3.0","","","8.0","NY","0.0","1","0","1","0.0","0","1","1.0","3.0","01","F","N","","2","0"
"2021091472","25","","","","","8.0","PA","1.0","1","0","1","0.0","0","1","1.0","3.0","01","M","N","","1","0"
"2021114534","17","","","","","99.0","ZO","0.0","1","0","1","0.0","0","1","1.0","99.0","01","M","","00","1","0"
"2021114534","52","","","","","99.0","ZO","0.0","1","0","1","0.0","0","2","2.0","99.0","03","M","","00","1","0"
"2021039791","42","","","","","9.0","PA","0.0","1","0","1","0.0","0","1","1.0","3.0","01","M","N","","2","0"
"2021039791","23","","","","","8.0","NY","0.0","1","0","1","0.0","0","2","1.0","3.0","01","F","N","","3","0"
"2021065691","42","","","","","9.0","PA","0.0","1","0","0","0.0","0","1","1.0","3.0","01","F","N","","1","0"
"2021065691","11","","","","","9.0","PA","0.0","1","0","0","0.0","0","2","2.0","3.0","03","F","N","","1","0"
"2021065691","10","","","","","9.0","PA","0.0","1","0","0","0.0","0","3","2.0","3.0","04","F","N","","1","0"
"2021065691","18","","2.0","3.0","","8.0","PA","0.0","1","0","3","0.0","0","1","1.0","3.0","01","F","N","","2","0"
"2021065691","20","","2.0","3.0","","8.0","PA","0.0","1","0","3","0.0","0","2","2.0","3.0","03","M","N","","2","0"
"2021078619","57","","","","","0.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","M","N","","1","0"
"2021059041","24","","","","","9.0","PA","","0","0","0","0.0","0","1","1.0","3.0","01","M","","","1","0"
"2021059041","68","","","","","9.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","M","N","","2","0"
"2021059041","67","","","","","9.0","PA","0.0","0","0","0","3.0","0","2","2.0","3.0","03","F","N","","2","0"
"2021012854","21","","","","","0.0","PA","0.0","0","0","0","0.0","0","1","1.0","0.0","01","M","N","","1","0"
"2021012854","20","","","","","0.0","PA","0.0","0","0","0","0.0","0","2","2.0","0.0","03","F","N","","1","0"
"2021031990","17","","","","","8.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","F","N","","1","0"
"2021114036","32","","","","","8.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","M","N","00","1","0"
"2021114036","29","","","","","8.0","PA","0.0","0","0","0","0.0","0","2","2.0","3.0","03","F","N","00","1","0"
"2021014037","23","","0.0","0.0","0.0","0.0","PA","0.0","1","0","1","0.0","0","1","1.0","3.0","01","M","","","1","0"
"2021018434","30","","","","","9.0","PA","0.0","1","0","1","0.0","0","1","1.0","3.0","01","F","N","","1","0"
"2021018434","65","","","","","9.0","CT","0.0","1","0","1","0.0","0","2","1.0","3.0","01","M","N","","2","0"
"2021021022","19","","0.0","0.0","0.0","99.0","PA","0.0","0","0","0","0.0","0","1","1.0","99.0","01","M","N","","1","0"
"2021021022","19","","0.0","0.0","0.0","99.0","PA","0.0","0","0","0","0.0","0","2","2.0","99.0","03","M","N","","1","0"
"2021021022","21","","0.0","0.0","0.0","99.0","FL","0.0","0","0","0","0.0","0","1","1.0","99.0","01","M","N","","2","0"
"2021015224","17","","1.0","1.0","1.0","8.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","F","N","","1","0"
"2021028679","99","","1.0","3.0","","99.0","","9.0","0","0","0","9.0","0","1","1.0","99.0","01","M","","","1","0"
"2021081965","28","","","","","0.0","PA","0.0","1","0","0","0.0","0","1","1.0","3.0","01","M","N","","1","0"
"2021081965","26","","","","","8.0","PA","0.0","0","0","0","0.0","0","2","2.0","3.0","03","M","N","","1","0"
"2021081965","22","","2.0","","","8.0","PA","0.0","0","0","0","3.0","0","1","1.0","3.0","01","F","N","","2","0"
"2021084350","42","","","","","9.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","M","N","","1","0"
"2021084350","24","","","","","8.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","F","N","","2","0"
"2021084350","1","","","","","8.0","PA","0.0","0","0","0","0.0","0","2","2.0","21.0","04","F","N","","2","0"
"2021034692","34","","97.0","97.0","97.0","0.0","PA","0.0","1","0","1","0.0","0","1","1.0","1.0","01","M","N","","1","0"
"2021034692","34","","97.0","97.0","97.0","0.0","PA","0.0","1","0","1","0.0","0","2","2.0","1.0","03","F","N","","1","0"
"2021034692","50","","97.0","4.0","97.0","0.0","PA","0.0","1","0","1","0.0","0","1","1.0","1.0","01","M","N","","2","0"
"2021100989","18","","1.0","1.0","0.0","0.0","PA","0.0","1","0","1","0.0","0","1","1.0","1.0","01","M","Y","00","1","0"
"2021033870","27","","97.0","97.0","97.0","0.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","M","N","","1","0"
"2021033870","26","","97.0","97.0","97.0","0.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","M","N","","2","0"
"2021033870","23","","97.0","97.0","97.0","0.0","PA","0.0","0","0","0","3.0","0","2","2.0","3.0","03","M","Y","","2","0"
"2021033870","23","","97.0","97.0","97.0","0.0","PA","0.0","0","0","0","0.0","0","3","2.0","3.0","04","M","N","","2","0"
"2021125338","17","","","","","8.0","PA","0.0","0","0","0","0.0","0","1","1.0","99.0","01","M","N","00","1","0"
"2021125338","25","","","","","0.0","PA","0.0","0","0","0","0.0","0","1","1.0","99.0","01","M","N","00","2","0"
"2021125338","25","","","","","0.0","PA","0.0","0","0","0","0.0","0","1","1.0","99.0","01","F","N","00","3","0"
"2021032732","22","","","","","99.0","PA","9.0","0","0","0","0.0","0","1","1.0","99.0","01","M","N","","1","0"
"2021032732","19","","","","","0.0","","0.0","0","0","0","3.0","1","1","7.0","0.0","00","F","Y","","2","1"
"2021034506","38","","","","","9.0","PA","0.0","1","0","1","0.0","0","1","1.0","3.0","01","M","","","1","0"
"2021034506","54","","","","","9.0","PA","0.0","1","0","1","0.0","0","1","1.0","3.0","01","F","","","2","0"
"2021060400","55","","0.0","0.0","0.0","0.0","PA","1.0","1","0","1","3.0","0","1","1.0","1.0","01","F","Y","","1","0"
"2021060400","58","","0.0","0.0","0.0","0.0","PA","1.0","1","0","1","3.0","0","2","2.0","0.0","03","M","N","","1","0"
"2021095649","80","","0.0","0.0","0.0","0.0","PA","0.0","0","0","0","0.0","0","1","1.0","1.0","01","M","N","00","1","0"
"2021010334","52","","","","","0.0","PA","0.0","1","0","1","0.0","0","1","1.0","3.0","01","M","N","","1","0"
"2021016888","19","","97.0","97.0","97.0","8.0","PA","0.0","0","0","0","0.0","0","1","1.0","1.0","01","M","N","","1","0"
"2021016888","23","","3.0","0.0","0.0","0.0","PA","0.0","0","0","0","0.0","0","2","1.0","0.0","01","M","N","","2","0"
"2022012313","23","","","","","0.0","PA","0.0","1","0","1","3.0","0","1","1.0","3.0","01","F","","00","1","0"
"2022012313","47","","","","","0.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","M","","00","2","0"
"2022012313","99","","","","","99.0","ZZ","0.0","1","0","1","0.0","0","1","1.0","99.0","01","M","","00","3","0"
"2022012313","27","","","","","99.0","ZZ","0.0","1","0","1","0.0","0","1","1.0","99.0","01","F","","00","4","0"
"2021118824","26","","3.0","1.0","","8.0","PA","0.0","2","3","0","2.0","0","1","1.0","0.0","01","M","Y","02","1","0"
"2021056913","29","","0.0","0.0","0.0","0.0","PA","1.0","0","0","0","3.0","0","1","1.0","0.0","01","M","Y","","1","0"
"2021056913","4","","0.0","0.0","0.0","0.0","PA","1.0","0","0","3","2.0","0","2","2.0","0.0","03","F","Y","","1","0"
"2021056913","6","","0.0","0.0","0.0","0.0","PA","1.0","0","0","0","3.0","0","3","2.0","0.0","06","M","Y","","1","0"
"2021056913","2","","0.0","0.0","0.0","0.0","PA","1.0","0","0","0","3.0","0","4","2.0","0.0","04","M","Y","","1","0"
"2021056913","5","","0.0","0.0","0.0","0.0","PA","1.0","0","0","0","3.0","0","5","2.0","0.0","05","F","Y","","1","0"
"2021056913","68","","2.0","3.0","4.0","8.0","PA","0.0","0","0","2","3.0","0","1","1.0","3.0","01","M","Y","","2","0"
"2021056913","62","","2.0","3.0","4.0","8.0","PA","0.0","0","0","2","3.0","0","2","2.0","3.0","03","F","Y","","2","0"
"2021080578","37","","0.0","0.0","0.0","0.0","","1.0","0","0","0","3.0","1","1","7.0","0.0","00","M","Y","","1","1"
"2021123532","99","","","","","99.0","","9.0","9","9","9","9.0","0","1","1.0","99.0","01","U","","00","1","0"
"2021012751","33","","0.0","0.0","0.0","0.0","ZZ","0.0","0","0","0","0.0","0","1","1.0","1.0","01","F","N","","1","0"
"2021012751","35","","0.0","0.0","0.0","0.0","ZZ","0.0","0","0","0","0.0","0","2","2.0","1.0","03","F","N","","1","0"
"2021125498","74","","2.0","","","8.0","PA","0.0","1","0","1","4.0","0","1","1.0","3.0","01","F","Y","02","1","0"
"2021125498","55","","","","","8.0","PA","0.0","0","0","0","0.0","0","2","1.0","3.0","01","M","Y","00","2","0"
"2021056406","23","","97.0","97.0","97.0","0.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","F","Y","","1","0"
"2021056527","50","","","","","0.0","PA","0.0","1","0","1","0.0","0","1","1.0","3.0","01","F","N","","1","0"
"2021056527","18","","","","","0.0","PA","0.0","1","0","1","0.0","0","2","2.0","3.0","03","F","N","","1","0"
"2021043849","20","","","","","8.0","PA","0.0","0","0","0","0.0","0","1","1.0","0.0","01","M","N","","1","0"
"2021043849","22","","","","","8.0","PA","0.0","0","0","0","8.0","0","1","1.0","3.0","01","M","Y","","2","0"
"2021043849","63","","","","","9.0","PA","0.0","1","0","1","0.0","0","1","1.0","3.0","01","M","N","","3","0"
"2021043849","20","","","","","9.0","PA","0.0","1","0","1","0.0","0","1","1.0","3.0","01","M","N","","4","0"
"2021043849","40","","","","","9.0","PA","0.0","1","0","1","0.0","0","1","1.0","3.0","01","F","N","","5","0"
"2021023418","26","","1.0","3.0","","8.0","PA","0.0","0","0","0","4.0","0","1","1.0","3.0","01","M","Y","","1","0"
"2021015018","59","","","","","8.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","M","N","","1","0"
"2021015018","62","","0.0","0.0","0.0","0.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","M","N","","2","0"
"2021068629","58","","","","","0.0","PA","0.0","0","0","0","0.0","0","1","1.0","5.0","01","M","N","","1","0"
"2021068629","43","","","","","0.0","PA","0.0","0","0","0","8.0","0","2","2.0","5.0","04","F","Y","","1","0"
"2021018051","35","","","","","0.0","PA","0.0","1","0","1","0.0","0","1","1.0","3.0","01","F","R","","1","0"
"2021029207","60","","1.0","3.0","97.0","8.0","PA","0.0","1","0","1","4.0","0","1","1.0","99.0","01","M","Y","","1","0"
"2021029207","66","","0.0","0.0","0.0","99.0","PA","0.0","1","0","1","0.0","0","1","1.0","99.0","01","M","N","","2","0"
"2021072450","29","","0.0","0.0","0.0","0.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","M","Y","","1","0"
"2021072450","17","","2.0","0.0","0.0","8.0","PA","0.0","0","0","0","8.0","0","1","1.0","3.0","01","F","Y","","2","0"
"2021088878","20","","0.0","0.0","0.0","9.0","PA","0.0","1","0","1","0.0","0","1","1.0","3.0","01","M","N","","1","0"
"2021088878","64","","0.0","0.0","0.0","9.0","PA","0.0","1","0","1","0.0","0","1","1.0","3.0","01","M","N","","2","0"
"2021004379","38","","","","","8.0","PA","0.0","1","0","0","0.0","0","1","1.0","3.0","01","M","N","","1","0"
"2021004379","40","","","","","9.0","PA","0.0","1","0","0","8.0","0","1","1.0","3.0","01","F","Y","","2","0"
"2021104992","19","","","","","9.0","PA","0.0","1","0","1","0.0","0","1","1.0","3.0","01","F","N","","1","0"
"2021104992","42","","","","","8.0","PA","0.0","1","0","1","4.0","0","2","1.0","3.0","01","M","N","","2","0"
"2022004356","33","","","","","99.0","SC","1.0","0","0","0","0.0","0","1","1.0","99.0","01","F","N","00","1","0"
